tenure_label,tenure_id,house,state_id,state_name,constituency_id,constituency_name,mp_id,mp_name,allocated_cr,recommended_cr,sanctioned_cr,completed_cr,expenditure_cr,calamity_cr,n_recommended,n_sanctioned,n_completed
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,449,FARRUKHABAD,3019205,Mukesh Rajput,14.7,13.7154,9.6858,8.1153,9.25,0.0,295,249,200
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,450,GHAZIABAD,3042507,ATUL GARG,15.53,6.6671,6.3633,2.1297,3.19,0.0,70,66,24
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,451,AKBARPUR,3019196,Devendra Alias Bhole Singh,14.7,8.7452,8.7452,4.2374,4.51,0.0,136,136,62
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,452,KANPUR,3042513,RAMESH AWASTHI,14.7,8.7193,8.7193,4.7899,5.11,0.0,93,93,47
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,453,MATHURA,3019227,Smt Hema Malini,14.7,5.3438,3.8867,2.4996,3.29,0.0,59,44,22
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,454,MIRZAPUR,3019225,Smt Anupriya Patel,14.7,7.1228,7.1228,0.0,2.58,0.0,10,10,0
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,455,RAMPUR,3042523,MOHIBBULLAH,14.7,7.7489,5.8949,3.4258,5.73,0.0,335,232,95
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,456,SITAPUR,3042529,RAKESH RATHOR,14.7,11.8516,9.6476,3.0301,8.6,0.0,56,47,20
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,457,VARANASI,3017469,Shri Narendra Modi,16.21,10.3475,10.3475,4.2275,5.58,0.0,217,217,95
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,458,AMETHI,3042488,KISHORI LAL,17.15,8.9825,8.564,0.6295,6.98,0.0,52,44,4
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,459,KUSHI NAGAR,3019220,Vijay Kumar Dubey,14.89,9.9563,8.0403,4.0258,6.99,0.0,196,167,104
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,460,FAIZABAD,3042504,AWADHESH PRASAD,14.7,10.9289,9.6337,6.5828,6.6,0.0,163,150,87
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,461,GHAZIPUR,3045253,AFZAL ANSARI,22.05,15.8375,10.8838,2.0797,8.85,0.0,279,141,21
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,462,LUCKNOW,3019311,Rajnath Singh,15.48,10.5721,9.4239,2.4422,4.65,0.0,102,92,28
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,463,MOHANLALGANJ(SC),3042816,R.K. CHAUDHARY,14.7,7.0709,4.7131,0.0,3.27,0.0,89,74,0
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,464,PILIBHIT,3045351,JITIN PRASADA,14.7,5.4039,4.6547,0.7678,2.69,0.0,44,41,22
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,465,SAHARANPUR,3042525,IMRAN MASOOD,14.7,8.8415,8.8415,3.7095,4.34,0.0,105,105,43
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,466,KAUSHAMBI(SC),3042514,PUSHPENDRA SAROJ,14.7,7.6379,7.2901,2.7265,4.02,0.0,753,719,392
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,467,HAMIRPUR_UP,3042508,AJENDRA SINGH LODHI,14.7,9.2104,6.633,0.2,4.48,0.0,121,93,1
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,468,AZAMGARH,3042490,DHARMENDRA YADAV,14.7,9.571,8.5903,2.0481,3.53,0.0,68,59,11
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,469,LALGANJ (SC),3042516,DAROGA PRASAD SAROJ,14.7,9.7459,8.3243,2.1279,5.62,0.0,295,254,58
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,470,AONLA,3042489,NEERAJ MAURYA,14.7,9.7933,9.7933,9.3027,9.56,0.0,19,19,14
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,471,BAREILLY,3044397,CHHATRA PAL SINGH GANGWAR,14.7,9.7861,9.7861,8.6556,9.18,0.0,145,145,129
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,472,DEORIA,3042500,SHASHANK MANI,14.7,9.7221,8.3759,2.1012,6.28,0.0,96,73,20
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,473,JHANSI,3018405,Anurag Sharma,14.7,9.7756,8.7556,3.917,6.11,0.0,171,154,78
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,474,KHERI,3042515,UTKARSH VERMA MADHUR,14.7,7.5087,7.5087,4.0958,6.63,0.0,349,349,197
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,475,DHAURAHRA,3042501,ANAND BHADAURIYA,14.7,9.7707,9.4389,3.6935,6.31,0.0,177,170,130
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,476,PRATAPGARH,3042522,DR. S P SINGH,14.7,8.3214,7.959,2.5826,3.27,0.0,428,359,79
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,477,SHAHJAHANPUR(SC),3017471,Shri Arun Kumar Sagar,14.7,13.1343,9.7143,9.7143,9.71,0.0,6,4,4
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,478,GAUTAM BUDDHA NAGAR,3019187,Mahesh Sharma,14.7,9.7541,9.7541,5.7908,7.41,0.0,112,112,68
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,479,MAHARAJGANJ_UP,3019207,Pankaj Chowdhary,14.7,9.756,9.756,4.1544,9.31,0.0,49,49,19
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,480,SAMBHAL,3042527,ZIA UR REHMAN,14.7,9.2222,6.0889,0.0,4.06,0.0,324,197,0
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,481,BANDA,3042495,KRISHNA DEVI SHIVSHANKER PATEL,14.7,9.8,8.3424,3.6571,6.1,0.0,325,302,158
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,482,ETAH,3042502,DEVESH SHAKYA,14.7,8.9833,8.581,3.3504,7.55,0.0,307,302,136
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,483,KAIRANA,3042512,IQRA CHOUDHARY,14.7,5.3278,5.1769,2.4365,4.16,0.0,65,63,23
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,484,BASTI,3044187,RAM PRASAD CHAUDHARY,20.42,15.5107,15.4919,6.3914,13.57,0.0,155,154,37
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,484,BASTI,3044187,RAM PRASAD CHAUDHARY,20.42,15.5107,15.4919,6.3914,13.57,0.0,155,154,37
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,485,BIJNOR,3042498,CHANDAN CHAUHAN,14.7,9.7635,8.7996,0.0,6.52,0.0,117,106,0
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,486,NAGINA(SC),3046000,CHANDRA SHEKHAR,14.7,9.6993,9.1321,6.1364,7.97,0.0,512,504,276
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,487,BULANDSHAHR(SC),3019222,Bhola Singh,14.7,9.769,9.769,7.0121,8.44,0.0,161,161,142
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,488,JALAUN(SC),3042510,NARAYAN DAS AHIRWAR,14.7,7.1815,5.9115,0.8158,3.86,0.0,190,175,36
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,489,MAINPURI,3019226,Smt Dimple Yadav,19.2,13.5202,8.7922,1.4327,5.36,0.0,162,123,16
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,490,RAE BARELI,3043489,RAHUL GANDHI,14.7,6.4435,3.5298,0.2825,1.86,0.0,170,144,72
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,491,DOMARIYAGANJ,3019200,Jagdambika Pal,14.7,9.7056,9.1637,0.0,0.2358,0.0,75,64,0
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,492,AMBEDKAR NAGAR,3042487,LALJI VERMA,14.7,9.7415,9.6715,4.4624,8.05,0.0,201,200,59
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,493,BHADOHI,3044716,VINOD KUMAR BIND,14.7,9.0995,8.2373,3.1221,5.85,0.0,543,542,269
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,494,MORADABAD,3042519,RUCHI VIRA,14.7,6.4982,4.638,3.3267,4.4,0.0,273,212,165
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,495,SULTANPUR,3042530,RAMBHUAL NISHAD,15.12,10.1546,9.3046,0.0,7.72,0.0,36,32,0
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,496,SHRAWASTI,3019223,Ram Shiromani,15.17,10.0459,3.0794,0.0,0.1866,0.0,1455,117,0
18th Lok Sabha,7,Lok Sabha,33,Uttar Pradesh,497,HATHRAS (SC),3042509,ANOOP PRADHAN BALMIKI,14.7,9.7999,9.7999,9.2574,9.78,0.0,74,74,68
18th Lok Sabha,7,Lok Sabha,32,Uttarakhand,498,NAINITAL UDHAM SINGH NAG.,3042531,AJAY BHATT,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
18th Lok Sabha,7,Lok Sabha,32,Uttarakhand,498,NAINITAL UDHAM SINGH NAG.,3017176,Ajay Bhatt,14.7,9.7817,8.1668,1.4544,3.46,0.0,385,312,60
18th Lok Sabha,7,Lok Sabha,32,Uttarakhand,499,GARHWAL,3047111,ANIL BALUNI,14.7,0.8195,0.1795,0.0,0.114,0.0,11,3,0
18th Lok Sabha,7,Lok Sabha,32,Uttarakhand,500,HARDWAR,3047110,TRIVENDRA SINGH RAWAT,14.7,2.2994,1.3215,0.0,0.3526,0.0,34,21,0
18th Lok Sabha,7,Lok Sabha,32,Uttarakhand,501,TEHRI GARHWAL,3018415,Mala Rajya Laxmi Shah,14.7,9.1516,7.4096,1.2179,4.23,0.0,225,165,28
18th Lok Sabha,7,Lok Sabha,32,Uttarakhand,502,ALMORA(SC),3018414,Ajay Tamta,14.7,2.7293,0.934,0.12,0.2319,0.0,134,49,2
18th Lok Sabha,7,Lok Sabha,34,West Bengal,503,ARAMBAG(SC),3042533,BAG MITALI,14.7,9.5198,5.8682,2.7834,4.68,0.0,170,103,63
18th Lok Sabha,7,Lok Sabha,34,West Bengal,504,HOOGHLY,3043599,RACHNA BANERJEE,14.7,9.7543,7.1802,0.9029,3.13,0.0,101,73,27
18th Lok Sabha,7,Lok Sabha,34,West Bengal,505,SREERAMPUR,3019373,Kalyan Banerjee,14.7,9.6897,9.3382,2.955,7.63,0.0,120,118,50
18th Lok Sabha,7,Lok Sabha,34,West Bengal,506,PURULIA,3017483,Shri Jyotirmay Singh Mahato,14.7,3.3782,1.5431,0.0,0.0,0.0,65,41,0
18th Lok Sabha,7,Lok Sabha,34,West Bengal,507,BANKURA,3042535,ARUP CHAKRABORTY,14.7,9.7408,9.6558,0.1682,5.36,0.0,70,69,1
18th Lok Sabha,7,Lok Sabha,34,West Bengal,508,BISHNUPUR(SC),3018416,Saumitra khan,14.7,9.6944,9.4144,0.0,3.6,0.0,81,80,0
18th Lok Sabha,7,Lok Sabha,34,West Bengal,509,KRISHNANAGAR,3019231,Ms Mahua Moitra,15.99,9.9683,9.9176,0.9473,3.72,0.0,48,47,16
18th Lok Sabha,7,Lok Sabha,34,West Bengal,510,RANAGHAT(SC),3019236,Jagannath Sarkar,14.7,9.7892,6.3121,2.2887,3.16,0.0,194,121,54
18th Lok Sabha,7,Lok Sabha,34,West Bengal,511,DARJEELING,3019234,Raju Bista,14.7,9.6218,5.4318,0.898,3.95,0.0,160,100,19
18th Lok Sabha,7,Lok Sabha,34,West Bengal,512,BIRBHUM,3017478,Smt Satabdi Roy (Banerjee),14.7,8.7809,6.7295,3.2389,4.68,0.0,126,91,31
18th Lok Sabha,7,Lok Sabha,34,West Bengal,513,BOLPUR(SC),3019335,Asit Kumar Mal,27.57,22.5204,21.7994,5.6634,16.24,0.0,194,185,74
18th Lok Sabha,7,Lok Sabha,34,West Bengal,514,COOCHBEHAR(SC),3042540,JAGADISH CHANDRA BARMA BASUNIA,16.86,11.9459,4.2035,0.0,3.67,0.0,96,41,0
18th Lok Sabha,7,Lok Sabha,34,West Bengal,515,KANTHI,3042543,ADHIKARI SOUMENDU,14.7,9.5934,4.8521,3.6121,3.61,0.0,70,41,29
18th Lok Sabha,7,Lok Sabha,34,West Bengal,516,TAMLUK,3042549,ABHIJIT GANGOPADHYAY,14.7,8.9622,5.497,0.4697,2.5,0.0,247,150,12
18th Lok Sabha,7,Lok Sabha,34,West Bengal,517,ALIPURDUARS(ST),3042532,MANOJ TIGGA,14.7,7.1389,5.192,0.0,0.0,0.0,59,50,0
18th Lok Sabha,7,Lok Sabha,34,West Bengal,518,HOWRAH,3019233,Prasun Banerjee,14.7,9.7803,9.7052,2.4176,5.56,0.0,217,213,30
18th Lok Sabha,7,Lok Sabha,34,West Bengal,519,ULUBERIA,3042550,SAJDA AHMED,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
18th Lok Sabha,7,Lok Sabha,34,West Bengal,519,ULUBERIA,3019237,Smt Sajda Ahmed,14.7,9.7973,6.9513,2.0433,3.57,0.0,180,129,52
18th Lok Sabha,7,Lok Sabha,34,West Bengal,520,BALURGHAT,3017477,Dr Sukanta Majumdar,15.71,7.9789,7.6489,0.1399,1.33,0.0,181,178,2
18th Lok Sabha,7,Lok Sabha,34,West Bengal,521,BAHARAMPUR,3042534,PATHAN YUSUF,14.7,9.6884,6.0779,0.0,0.4313,0.0,178,127,0
18th Lok Sabha,7,Lok Sabha,34,West Bengal,522,JANGIPUR,3018418,Khalilur Rahaman,14.7,7.8776,2.5586,1.1965,2.07,0.0,107,44,25
18th Lok Sabha,7,Lok Sabha,34,West Bengal,523,MURSHIDABAD,3019300,Abu Taher Khan,14.7,9.7212,5.7942,2.3388,3.25,0.0,327,209,143
18th Lok Sabha,7,Lok Sabha,34,West Bengal,524,DIAMOND HARBOUR,3017487,Shri Abhishek Banerjee,14.7,9.5824,9.2224,4.6207,7.04,0.0,320,314,182
18th Lok Sabha,7,Lok Sabha,34,West Bengal,525,JADAVPUR,3042541,SAYANI GHOSH,14.7,8.5446,7.4814,1.1035,4.31,0.0,215,196,65
18th Lok Sabha,7,Lok Sabha,34,West Bengal,526,JOYNAGAR(SC),3018422,Pratima Mondal,14.7,9.7908,9.4708,3.0269,7.35,0.0,223,218,61
18th Lok Sabha,7,Lok Sabha,34,West Bengal,527,MATHURAPUR(SC),3042545,BAPI HALDAR,14.7,8.1848,6.4323,0.6264,3.8,0.0,164,141,25
18th Lok Sabha,7,Lok Sabha,34,West Bengal,528,KOLKATA DAKSHIN,3018421,Mala Roy,14.7,9.7989,9.1639,1.8616,5.88,0.0,78,71,23
18th Lok Sabha,7,Lok Sabha,34,West Bengal,529,KOLKATA UTTAR,3019533,Sudip Bandyopadhyay,14.7,8.2128,7.2128,0.6892,4.32,0.0,38,34,6
18th Lok Sabha,7,Lok Sabha,34,West Bengal,530,JALPAIGURI(SC),3017486,Dr Jayanta Kumar Roy,14.7,6.6566,1.0118,0.0,0.5864,0.0,26,5,0
18th Lok Sabha,7,Lok Sabha,34,West Bengal,531,MALDAHA DAKSHIN,3042544,ISHA KHAN CHOUDHURY,14.7,5.7783,3.0433,0.0249,0.5312,0.0,133,58,1
18th Lok Sabha,7,Lok Sabha,34,West Bengal,532,MALDAHA UTTAR,3019301,Khagen Murmu,14.7,3.8334,1.0004,0.4604,0.6003,0.0,30,11,6
18th Lok Sabha,7,Lok Sabha,34,West Bengal,533,MEDINIPUR,3042546,JUNE MALIAH,14.7,9.7999,6.5706,1.1044,2.96,0.0,36,21,4
18th Lok Sabha,7,Lok Sabha,34,West Bengal,534,GHATAL,3017491,Shri Deepak (Dev) Adhikari,20.07,13.4651,8.9461,7.2982,8.78,0.0,186,178,145
18th Lok Sabha,7,Lok Sabha,34,West Bengal,535,BARASAT,3017485,Kakoli Ghosh Dastidar,14.7,9.7707,6.8073,1.4559,6.04,0.0,156,94,17
18th Lok Sabha,7,Lok Sabha,34,West Bengal,536,BARRACKPUR,3042538,PARTHA BHOWMICK,14.7,9.6962,5.5215,0.0,3.03,0.0,33,8,0
18th Lok Sabha,7,Lok Sabha,34,West Bengal,537,BASIRHAT,3042539,SK NURUL ISLAM,4.9,4.8531,3.0854,0.044,3.07,0.0,32,15,1
18th Lok Sabha,7,Lok Sabha,34,West Bengal,538,DUM DUM,3017493,Prof Sougata Ray,14.7,6.5483,1.9834,0.0,1.39,0.0,58,17,0
18th Lok Sabha,7,Lok Sabha,34,West Bengal,539,BANGAON(SC),3017479,Shri Shantanu Thakur,14.7,0.5994,0.5994,0.5994,0.5994,0.0,8,8,8
18th Lok Sabha,7,Lok Sabha,34,West Bengal,540,RAIGANJ,3042547,KARTICK CHANDRA PAUL,20.27,15.3663,9.4763,0.0,2.62,0.0,403,203,0
18th Lok Sabha,7,Lok Sabha,34,West Bengal,541,JHARGRAM(ST),3042542,KALIPADA SAREN,14.7,9.1003,7.1631,0.3,6.26,0.0,52,44,1
18th Lok Sabha,7,Lok Sabha,34,West Bengal,542,ASANSOL,3019235,Shatrughan Sinha,14.7,9.6621,9.6621,0.0,5.86,0.0,27,27,0
18th Lok Sabha,7,Lok Sabha,34,West Bengal,543,BARDHAMAN-DURGAPUR,3042537,AZAD KIRTI JHA,17.97,9.0768,7.6673,0.1597,3.28,0.0,112,82,2
18th Lok Sabha,7,Lok Sabha,34,West Bengal,544,BARDHAMAN PURBA(SC),3042536,DR. SHARMILA SARKAR,14.7,9.3695,4.6531,0.3099,1.75,0.0,114,54,5
