tenure_label,house,state_id,state_name,mp_id,mp_name,mp_tenure,tile_label,ACTIVITY_NAME,ACTUAL_AMOUNT,ACTUAL_END_DATE,ATTACH_ID,AVERAGE_RATING,CONSTITUENCY,CONSTITUENCY_ID,FILE_STATUS,FLAG,IDA_NAME,LETTER_NO,MP_NAME,RECOMMENDATION_DATE,RECOMMENDED_AMOUNT,STATE_NAME,Sno,Total_Amt,WORK_CATEGORY,WORK_DESCRIPTION,WORK_ID,WORK_RECOMMENDATION_DTL_ID
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2025-2026/200391-Providing CCTV camera system for security of public areas,,,1748931,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/43,Shri Subhas Chandra Bose Pilli (2020-26),16-May-2025,1000000.0,Andhra Pradesh,145,,Normal/Others,"Providing CC Cameras in Ramachandrapuram Muncipality, Ramachandrapuram (M), Dr.B.R.Ambedkar Konaseema District.",,200391
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2024-2025/172990-Construction of roads, link roads, pathways or any other road with or without drainage system",,,2019556,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/40,Shri Subhas Chandra Bose Pilli (2020-26),05-Feb-2025,397393.0,Andhra Pradesh,146,,Normal/Others,Construction of BT Road from R and B Road to Adabala Brahmanandam Land at Pallipalem Hamlet of  Gudapalli Village Malikipuram Mandal,,172990
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2024-2025/172991-Construction of roads, link roads, pathways or any other road with or without drainage system",,,2019633,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/40,Shri Subhas Chandra Bose Pilli (2020-26),05-Feb-2025,387614.0,Andhra Pradesh,147,,Normal/Others,Construction of BT Road from Adabala Brahmanandam Land to Babu Raju land at Pallipalem Hamlet of Gudapalli Village Malikipuram Mandal,,172991
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2024-2025/172992-Construction of roads, link roads, pathways or any other road with or without drainage system",,,2019675,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/40,Shri Subhas Chandra Bose Pilli (2020-26),05-Feb-2025,400000.0,Andhra Pradesh,148,,Normal/Others,Construction of BT Road from  Babu Raju land to Kopadi Bandi Mutyala Raju Land at Pallipalem Hamlet of Gudapalli Village Malikipuram Mandal,,172992
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2024-2025/172993-Construction of roads, link roads, pathways or any other road with or without drainage system",,,2053538,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/40,Shri Subhas Chandra Bose Pilli (2020-26),05-Feb-2025,317582.0,Andhra Pradesh,149,,Normal/Others,Construction of BT Road from  Kopadi Bandi Mutyala Raju Land to Adabala Narasimha Rao Land at Pallipalem Hamlet of Gudapalli Village Malikipuram Mandal,,172993
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2024-2025/176729-Construction of roads, link roads, pathways or any other road with or without drainage system",,,2019708,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/41,Shri Subhas Chandra Bose Pilli (2020-26),20-Feb-2025,369783.0,Andhra Pradesh,150,,Normal/Others,"Construction of BT Road from Koppadi Bandi Mutyala Raju Land to Koppadi Bandi Mutyala Raju Land -Bit2 at Pallipalem Hamlet of  Gudapalli Village, Malikipuram",,176729
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2025-2026/187703-Construction of roads, link roads, pathways or any other road with or without drainage system",,,2049215,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/42,Shri Subhas Chandra Bose Pilli (2020-26),29-Mar-2025,487357.0,Andhra Pradesh,151,,Normal/Others,Providing Gravel Road from Kadiyam Venkateswara Rao Makam to Mudu Kalva Mogga of Thilakuppa Village I Polavaram Mandal,,187703
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2025-2026/187704-Construction of roads, link roads, pathways or any other road with or without drainage system",,,2049298,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/42,Shri Subhas Chandra Bose Pilli (2020-26),29-Mar-2025,485978.0,Andhra Pradesh,152,,Normal/Others,Providing Gravel Road from Kadiyam Nagababu Makam to Yalla Dorababu Makam of Thilakuppa Village I Polavaram Mandal,,187704
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2025-2026/187705-Construction of roads, link roads, pathways or any other road with or without drainage system",,,2049327,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2024-2025/42,Shri Subhas Chandra Bose Pilli (2020-26),29-Mar-2025,487357.0,Andhra Pradesh,153,,Normal/Others,Providing Gravel Road from Gundepudi Rambabu Raju Makam to Kona Anjaneyulu Makam of Thilakuppa Village I Polavaram Mandal,,187705
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2025-2026/201985-Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,Sitting Rajya Sabha,545,,1,Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),LN/MP026/2025-2026/44,Shri Subhas Chandra Bose Pilli (2020-26),21-May-2025,500000.0,Andhra Pradesh,154,,Normal/Others,"Formation of a CC road from Rayudu Musalayya House to Jagananna Colony at Rachabanda colony, Dugguduru (V), Kajuluru (M), Kakinada District..",,201985
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2025-2026/201986-Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,Sitting Rajya Sabha,545,,1,Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),LN/MP026/2025-2026/44,Shri Subhas Chandra Bose Pilli (2020-26),21-May-2025,500000.0,Andhra Pradesh,155,,Normal/Others,"Formation of a CC Road from  Main Road to Remella Mohana Rao Site at Rachabanda colony,Dugguduru (V), Kajuluru (M), Kakinada District..",,201986
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2025-2026/201987-Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,Sitting Rajya Sabha,545,,1,Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),LN/MP026/2025-2026/44,Shri Subhas Chandra Bose Pilli (2020-26),21-May-2025,500000.0,Andhra Pradesh,156,,Normal/Others,"Formation of a CC Road from Remella Mohanarao Site to Remella Bose babu site at Rachabanda colony,Dugguduru (V), Kajuluru (M), Kakinada District..",,201987
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2025-2026/201988-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,,,,,Sitting Rajya Sabha,545,,1,Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),LN/MP026/2025-2026/44,Shri Subhas Chandra Bose Pilli (2020-26),21-May-2025,2000000.0,Andhra Pradesh,157,,Normal/Others,"Construction  of  Shed and Burning Cots in Burial Ground at Pallipalem (V) Kajuluru(M),Kakinada District.",,201988
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2025-2026/201989-Installation of fixed garden gym equipment,,,1835853,,Sitting Rajya Sabha,545,True,1,Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),LN/MP026/2025-2026/44,Shri Subhas Chandra Bose Pilli (2020-26),21-May-2025,500000.0,Andhra Pradesh,158,,Normal/Others,"Providing Zym Equipment and Amenities in Badminton Indoor Stadium, DSA, Kakinada, Kakinada District..",,201989
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2025-2026/201992-Providing drains and gutters for public drainage,,,,,Sitting Rajya Sabha,545,,1,Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),LN/MP026/2025-2026/44,Shri Subhas Chandra Bose Pilli (2020-26),21-May-2025,500000.0,Andhra Pradesh,159,,Normal/Others,"Construction of CC Drain  from Vasamsetti Naga Ratnam House to  Main Drain(masjid)at SC Locality Cheduwada (v) , Kajuluru (M),Kakinada District",,201992
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2025-2026/201993-Providing drains and gutters for public drainage,,,2070926,,Sitting Rajya Sabha,545,True,1,Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),LN/MP026/2025-2026/44,Shri Subhas Chandra Bose Pilli (2020-26),21-May-2025,498157.0,Andhra Pradesh,160,,Normal/Others,"Construction of CC Drain from Sagi venkata Subbaraju (H) to Pakalapati Jayaraju (H)  in Pillanka(V), Tallarevu(M), Kakinada District.",,201993
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2025-2026/201994-Providing drains and gutters for public drainage,,,2070857,,Sitting Rajya Sabha,545,True,1,Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),LN/MP026/2025-2026/44,Shri Subhas Chandra Bose Pilli (2020-26),21-May-2025,756833.0,Andhra Pradesh,161,,Normal/Others,"Construction of CC Drain from Sagi Minor Raju (H) to Chodaraju Padmavathi (H) in Pillanka(V), Tallarevu(M), Kakinada District.",,201994
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2025-2026/201995-Providing drains and gutters for public drainage,,,2070348,,Sitting Rajya Sabha,545,True,1,Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),LN/MP026/2025-2026/44,Shri Subhas Chandra Bose Pilli (2020-26),21-May-2025,398900.0,Andhra Pradesh,162,,Normal/Others,"Construction of CC drain from Katta ramudu (H) to Veluri Venkata Kameswarao (H), in Pillanka(V), Tallarevu(M), Kakinada District.",,201995
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,NA-Construction of boundary walls of existing public and community buildings,,,,,Sitting Rajya Sabha,545,,1,Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),LN/MP026/2025-2026/44,Shri Subhas Chandra Bose Pilli (2020-26),21-May-2025,200000.0,Andhra Pradesh,163,,Normal/Others,"Construction of wing walls and side walls to Pillanka bridge in Pillanka(V), Tallarevu(M), Kakinada District.",,201996
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2025-2026/202399-Construction of additional rooms and halls in the existing public and community building,,,1893773,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/45,Shri Subhas Chandra Bose Pilli (2020-26),22-May-2025,492070.0,Andhra Pradesh,164,,Normal/Others,Construction of Additional Room to Multipurpose Hall in BC Area of Patha Bhatlapalika Village of K.Gangavaram Mandal,,202399
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2025-2026/202400-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,,,,,Sitting Rajya Sabha,545,,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/45,Shri Subhas Chandra Bose Pilli (2020-26),22-May-2025,1500000.0,Andhra Pradesh,165,,Normal/Others,"Construction and Levelling to Burial Ground at Nuuna Vari Steet, Draksharam (V), Ramachandrapuram (M), Dr.B.R.Ambedkar Konaseema District.",,202400
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2025-2026/202401-Construction of additional rooms and halls in the existing public and community building,,,2049444,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/45,Shri Subhas Chandra Bose Pilli (2020-26),22-May-2025,498612.0,Andhra Pradesh,166,,Normal/Others,"Construction of Additional Room to Multipurpose Activities Center (General) in  Satyawada (V), K.Gangavaram (M), Dr.B.R.Ambedkar Konaseema District.",,202401
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2025-2026/202403-Construction of additional rooms and halls in the existing public and community building,,,2172207,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/45,Shri Subhas Chandra Bose Pilli (2020-26),22-May-2025,500000.0,Andhra Pradesh,167,,Normal/Others,"Construction of Additional Room to Multipurpose Activities Center in Vellam pampu locality of Venkatayapalem (V), Ramachandrapuram (M), Dr.B.R.Ambedkar Konaseema District..",,202403
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2025-2026/202404-Construction of additional rooms and halls in the existing public and community building,,,2154400,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/45,Shri Subhas Chandra Bose Pilli (2020-26),22-May-2025,1500000.0,Andhra Pradesh,168,,Normal/Others,"Construction of Additional Room in  Arya Vysya Kalyana Mandapam at Chodavaram (V), Ramachandrapuram (M), Dr.B.R.Ambedkar Konaseema District.",,202404
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2025-2026/202405-Construction of additional rooms and halls in the existing public and community building,,,2154443,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/45,Shri Subhas Chandra Bose Pilli (2020-26),22-May-2025,500000.0,Andhra Pradesh,169,,Normal/Others,"Construction of Additional Room to Multi purpose Hall in SC (Madiga) locality at Hasanbada, Ramachandrapuram (M), DrB.R.Ambedkar Konaseema District.",,202405
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2025-2026/202407-Construction of additional rooms and halls in the existing public and community building,,,1833677,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/45,Shri Subhas Chandra Bose Pilli (2020-26),22-May-2025,500000.0,Andhra Pradesh,170,,Normal/Others,"Construction of Additional Room to Multi purpose Community Hall at Rajaka Community in Palivela(V) Kothapeta Mandal,Dr.B.R.Ambedkar Konaseema District.",,202407
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2025-2026/202408-Construction of community centers and community halls,,,2172222,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/45,Shri Subhas Chandra Bose Pilli (2020-26),22-May-2025,500000.0,Andhra Pradesh,171,,Normal/Others,"Construction of Additional Room to Multipurpose Hall at Narsipudi(V), Alamuru Mandal,Dr.B.R.Ambedkar Konaseema District.",,202408
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2025-2026/203894-Construction of additional rooms and halls in the existing public and community building,,,,,Sitting Rajya Sabha,545,,1,Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),LN/MP026/2025-2026/46,Shri Subhas Chandra Bose Pilli (2020-26),27-May-2025,1500000.0,Andhra Pradesh,172,,Normal/Others,"Construction  of Additional Hall in existing multipurpose activity centre near Mutyalamma Vepachettu in Kajuluru (V), Kajuluru Mandal of Kakinada District",,203894
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,WS/MP026/2025-2026/203899-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,,,,,Sitting Rajya Sabha,545,,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/48,Shri Subhas Chandra Bose Pilli (2020-26),28-May-2025,1500000.0,Andhra Pradesh,173,,Normal/Others,Construction and levelling of burrial ground at Jagannayakulapalem (v) Ramachandrapuram (M) Dr.B.R.Ambedkar Konaseema District (OC Colony),,203899
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2025-2026/203900-Construction of roads, link roads, pathways or any other road with or without drainage system",,,2051623,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/48,Shri Subhas Chandra Bose Pilli (2020-26),28-May-2025,472345.0,Andhra Pradesh,174,,Normal/Others,"Providing Gravel Road from Neelagiri Narendra House to Narni Shesha Siva Rao land in Mogallamuru (V), Allavaram (M)",,203900
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2025-2026/203901-Construction of roads, link roads, pathways or any other road with or without drainage system",,,2051608,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/48,Shri Subhas Chandra Bose Pilli (2020-26),28-May-2025,472091.0,Andhra Pradesh,175,,Normal/Others,"Providing Gravel Road from Narni Narayana Murthy House to Rokkala Suseela site in Mogallamuru (V), Allavaram (M)",,203901
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2025-2026/227861-Construction of roads, link roads, pathways or any other road with or without drainage system",,,2051580,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/50,Shri Subhas Chandra Bose Pilli (2020-26),20-Aug-2025,499217.0,Andhra Pradesh,176,,Normal/Others,"Conastruction of BT Road from V Bapiraju Site Ending to N Suresh Land at Magatapalli Village of Mamidikuduru Mandal , Dr.B.R.Ambedkar Konaseema District",,227861
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2025-2026/227862-Construction of roads, link roads, pathways or any other road with or without drainage system",,,2051462,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/50,Shri Subhas Chandra Bose Pilli (2020-26),20-Aug-2025,499760.0,Andhra Pradesh,177,,Normal/Others,"Conastruction of BT Road from N Suresh Land to G Raja Kumari Land at Magatapalli Village of Mamidikuduru Mandal , Dr.B.R.Ambedkar Konaseema District",,227862
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2025-2026/227863-Construction of roads, link roads, pathways or any other road with or without drainage system",,,2051450,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/50,Shri Subhas Chandra Bose Pilli (2020-26),20-Aug-2025,499217.0,Andhra Pradesh,178,,Normal/Others,"Conastruction of BT Road from  G Raja Kumari Land to Gundabathula Satyanarayana Land at Magatapalli Village of Mamidikuduru Mandal , Dr.B.R.Ambedkar Konaseema District",,227863
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2025-2026/227864-Construction of roads, link roads, pathways or any other road with or without drainage system",,,2051588,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/50,Shri Subhas Chandra Bose Pilli (2020-26),20-Aug-2025,499640.0,Andhra Pradesh,179,,Normal/Others,"Conastruction of BT Road from  Gundabathula Satyanarayana Land to Bhupathi Satyanarayana House  at Magatapalli Village of Mamidikuduru Mandal , Dr.B.R.Ambedkar Konaseema District",,227864
Rajya Sabha,Rajya Sabha,2,Andhra Pradesh,3017190,Shri Subhas Chandra Bose Pilli,2020-26,Works Recommended,"WS/MP026/2025-2026/227865-Construction of roads, link roads, pathways or any other road with or without drainage system",,,2051538,,Sitting Rajya Sabha,545,True,1,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),LN/MP026/2025-2026/50,Shri Subhas Chandra Bose Pilli (2020-26),20-Aug-2025,499522.0,Andhra Pradesh,180,,Normal/Others,"Conastruction of BT Road from   Bhupathi Satyanarayana House  to Vunduru Narasaimha  Murthy House at Magatapalli Village of Mamidikuduru Mandal , Dr.B.R.Ambedkar Konaseema District",,227865
