state_name,constituency_name,mp_id,mp_name,total_works,works_recommended,works_sanctioned,works_completed,total_recommended_amount,total_actual_amount,unique_categories,categories_list,completion_rate,sanction_rate,constituency_clean,State_Name,Constituency_Name,Constituency_Type,Candidate,Sex,Party,Votes,Valid_Votes,Electors,Turnout_Percentage,Vote_Share_Percentage,Margin,Margin_Percentage,ENOP,Party_Type_TCPD,No_Terms,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,state_clean,margin_category,party_category,alliance_2019
Bihar,MUNGER,3018357,Rajiv Ranjan (Lalan) Singh,0,2,1,1,1000000.0,0.0,1,Normal/Others,1.0,0.5,MUNGER,Bihar,MUNGER,GEN,RAJIV RANJAN SINGH ALIAS LALAN SINGH,M,JD(U),528762.0,1036268.0,1888025.0,54.89,51.03,167937.0,16.21,2.63,State-based Party,3.0,False,True,Graduate,Social Work,BIHAR,Safe (10-20%),Regional,Other
Bihar,MUZAFFARPUR,3042315,RAJ BHUSHAN CHOUDHARY,77,89,87,78,194381636.0,86773068.0,1,Normal/Others,0.896551724137931,0.9775280898876404,MUZAFFARPUR,Bihar,MUZAFFARPUR,GEN,Ajay Nishad,M,BJP,666878.0,1058086.0,1730553.0,61.14,63.03,409988.0,38.75,2.17,National Party,2.0,True,True,Graduate,Business,BIHAR,Very Safe (>20%),National,NDA
Bihar,NALANDA,3018354,Kaushalendra Kumar,65,131,108,66,107178684.0,34334342.0,1,Normal/Others,0.6111111111111112,0.8244274809160306,NALANDA,Bihar,NALANDA,GEN,Kaushlendra Kumar,M,JD(U),540888.0,1031286.0,2114809.0,48.76,52.45,256137.0,24.84,2.78,State-based Party,3.0,True,True,12th Pass,Politics,BIHAR,Very Safe (>20%),Regional,Other
Bihar,NAWADA,3044145,VIVEK THAKUR,0,6,4,1,9156892.0,0.0,2,Normal/Others|Repair and Renovation,0.25,0.6666666666666666,NAWADA,Bihar,NAWADA,GEN,Chandan Singh,M,LJP,495684.0,942462.0,1899747.0,49.61,52.59,148072.0,15.71,2.38,State-based Party,1.0,False,False,Graduate,Business,BIHAR,Safe (10-20%),Regional,Other
Bihar,PASCHIM CHAMPARAN,3018960,Sanjay Jaiswal,0,1,1,1,0.0,0.0,0,,1.0,1.0,PASCHIM CHAMPARAN,Bihar,PASCHIM CHAMPARAN,GEN,DR. SANJAY JAISWAL,M,BJP,603706.0,1012936.0,1633824.0,62.0,59.6,293906.0,29.02,2.22,National Party,3.0,True,True,Post Graduate,Salaried Work or Employed,BIHAR,Very Safe (>20%),National,NDA
Bihar,PATALIPUTRA,3042316,MISHA BHARTI,0,1,1,1,0.0,0.0,0,,1.0,1.0,PATALIPUTRA,Bihar,PATALIPUTRA,GEN,RAM KRIPAL YADAV,M,BJP,509557.0,1077749.0,1925479.0,55.97,47.28,39321.0,3.65,2.44,National Party,5.0,True,True,Graduate,Social Work,BIHAR,Very Close (<5%),National,NDA
Bihar,PATNA SAHIB,3018979,Ravi Shankar Prasad,58,67,67,59,114250548.0,50232274.0,1,Normal/Others,0.8805970149253731,1.0,PATNA SAHIB,Bihar,PATNA SAHIB,GEN,RAVI SHANKAR PRASAD,M,BJP,607506.0,982285.0,2146008.0,45.77,61.85,284657.0,28.98,2.04,National Party,1.0,False,False,Post Graduate,Liberal Profession or Professional,BIHAR,Very Safe (>20%),National,NDA
Bihar,PURNEA,3042317,RAJESH RANJAN ALIAS PAPPU YADAV,46,102,100,47,185369836.0,47774818.0,1,Normal/Others,0.47,0.9803921568627451,PURNEA,,,,,,,,,,,,,,,,,,,,,,,,
Bihar,PURVI CHAMPARAN,3018969,Radha Mohan Singh,57,104,82,58,185291044.0,57018608.0,2,Normal/Others|Repair and Renovation,0.7073170731707317,0.7884615384615384,PURVI CHAMPARAN,Bihar,PURVI CHAMPARAN,GEN,RADHA MOHAN SINGH,M,BJP,577787.0,999400.0,1658672.0,60.25,57.81,293648.0,29.38,2.44,National Party,6.0,True,True,Graduate,Agriculture,BIHAR,Very Safe (>20%),National,NDA
Bihar,SAMASTIPUR(SC),3042318,SHAMBHAVI,1,134,61,2,135033640.0,1196185.0,2,Normal/Others|Repair and Renovation,0.03278688524590164,0.4552238805970149,SAMASTIPUR,Bihar,SAMASTIPUR (SC),SC,Ramchandra Paswan,M,LJP,562443.0,1019025.0,1679030.0,60.69,55.19,251643.0,24.69,2.56,State-based Party,4.0,True,True,10th Pass,Politics,BIHAR,Very Safe (>20%),Regional,Other
Bihar,SAMASTIPUR(SC),3042318,SHAMBHAVI,1,134,61,2,135033640.0,1196185.0,2,Normal/Others|Repair and Renovation,0.03278688524590164,0.4552238805970149,SAMASTIPUR,Bihar,SAMASTIPUR,SC,Prince Raj,MALE,LJP,390276.0,788679.0,1679050.0,46.97,49.48,102090.0,12.94,2.7,,1.0,False,False,,,BIHAR,Safe (10-20%),Other,Other
Bihar,SARAN,3018356,Rajiv Pratap Rudy,0,11,4,1,12025000.0,0.0,1,Normal/Others,0.25,0.36363636363636365,SARAN,Bihar,SARAN,GEN,Rajiv Pratap Rudy,M,BJP,499986.0,943020.0,1667253.0,56.56,53.02,138411.0,14.68,2.33,National Party,4.0,True,True,Post Graduate,Salaried Work or Employed,BIHAR,Safe (10-20%),National,NDA
Bihar,SASARAM(SC),3042319,MANOJ KUMAR,79,130,108,80,206540050.0,65387925.0,1,Normal/Others,0.7407407407407407,0.8307692307692308,SASARAM,Bihar,SASARAM (SC),SC,CHHEDI PASWAN,M,BJP,494800.0,974749.0,1787878.0,54.52,50.76,165745.0,17.0,2.63,National Party,4.0,True,True,,Other,BIHAR,Safe (10-20%),National,NDA
Bihar,SHEOHAR,3044146,LOVELY ANAND,21,74,40,22,107193150.0,22472575.0,2,Normal/Others|Repair and Renovation,0.55,0.5405405405405406,SHEOHAR,Bihar,SHEOHAR,GEN,RAMA DEVI,F,BJP,608678.0,1004559.0,1686215.0,59.57,60.59,340360.0,33.88,2.27,National Party,4.0,True,True,Graduate Professional,Agriculture,BIHAR,Very Safe (>20%),National,NDA
Bihar,SITAMARHI,3042320,DEVESH CHANDRA THAKUR,96,203,131,97,120290480.0,26487981.0,2,Normal/Others|Repair and Renovation,0.7404580152671756,0.645320197044335,SITAMARHI,Bihar,SITAMARHI,GEN,Sunil Kumar Pintu,M,JD(U),567745.0,1038849.0,1752454.0,59.28,54.65,250539.0,24.12,2.56,State-based Party,1.0,False,False,Graduate,Social Work,BIHAR,Very Safe (>20%),Regional,Other
Bihar,SIWAN,3042321,VIJAYLAKSHMI DEVI,95,143,97,96,227951910.0,90543755.0,1,Normal/Others,0.9896907216494846,0.6783216783216783,SIWAN,Bihar,SIWAN,GEN,Kavita Singh,F,JD(U),448473.0,984810.0,1799551.0,54.73,45.54,116958.0,11.88,3.03,State-based Party,1.0,False,False,Post Graduate,Social Work,BIHAR,Safe (10-20%),Regional,Other
Bihar,SUPAUL,3018359,Dileshwar Kamait,46,93,83,47,206165474.0,60629237.0,1,Normal/Others,0.5662650602409639,0.8924731182795699,SUPAUL,Bihar,SUPAUL,GEN,Dileshwar Kamait,M,JD(U),597377.0,1110805.0,1690620.0,65.7,53.78,266853.0,24.02,2.63,State-based Party,1.0,False,True,Graduate,Retired or Pension,BIHAR,Very Safe (>20%),Regional,Other
Bihar,UJJARPUR,3021513,Nityanand Rai,28,91,62,29,82351144.0,9021772.0,1,Normal/Others,0.46774193548387094,0.6813186813186813,UJJARPUR,,,,,,,,,,,,,,,,,,,,,,,,
Bihar,UJJARPUR,3042322,NITYANAND RAI,0,1,1,1,0.0,0.0,0,,1.0,1.0,UJJARPUR,,,,,,,,,,,,,,,,,,,,,,,,
Bihar,VAISHALI,3017382,Smt Veena Devi,30,33,32,31,192132378.0,93983889.0,1,Normal/Others,0.96875,0.9696969696969697,VAISHALI,Bihar,VAISHALI,GEN,Veena Devi (W/o Dinesh Prasad Singh),F,LJP,568215.0,1074730.0,1735983.0,61.91,52.87,234584.0,21.83,2.63,State-based Party,1.0,False,False,10th Pass,Business,BIHAR,Very Safe (>20%),Regional,Other
Bihar,VALMIKI NAGAR,3018972,Sunil Kumar,68,121,100,69,177703680.0,53120940.0,1,Normal/Others,0.69,0.8264462809917356,VALMIKI NAGAR,Bihar,VALMIKI NAGAR,GEN,BAIDYANATH PRASAD MAHTO,M,JD(U),602660.0,1032090.0,1665502.0,61.97,58.39,354616.0,34.36,2.5,State-based Party,2.0,False,True,10th Pass,Agriculture,BIHAR,Very Safe (>20%),Regional,Other
Chandigarh,CHANDIGARH,3042323,MANISH TEWARI,27,95,64,28,113421108.0,12171991.0,2,Normal/Others|Trust and Society,0.4375,0.6736842105263158,CHANDIGARH,Chandigarh,CHANDIGARH,GEN,KIRRON KHER,F,BJP,231188.0,456568.0,646729.0,70.6,50.64,46970.0,10.29,2.38,National Party,2.0,True,True,Post Graduate,Liberal Profession or Professional,CHANDIGARH,Safe (10-20%),National,NDA
Chhattisgarh,BASTAR(ST),3042324,MAHESH KASHYAP,31,173,169,32,191247102.0,12626156.0,2,Normal/Others|Repair and Renovation,0.1893491124260355,0.976878612716763,BASTAR,Chhattisgarh,BASTAR,ST,DEEPAK BAIJ,M,INC,402527.0,912846.0,1379122.0,66.19,44.1,38982.0,4.27,2.86,National Party,1.0,False,False,Post Graduate,Agriculture,CHHATTISGARH,Very Close (<5%),National,UPA
Chhattisgarh,BILASPUR,3042325,TOKHAN SAHU,30,128,125,31,185890064.0,18468294.0,2,Normal/Others|Trust and Society,0.248,0.9765625,BILASPUR,Chhattisgarh,BILASPUR,GEN,ARUN SAO,M,BJP,634559.0,1209434.0,1876953.0,64.44,52.47,141763.0,11.72,2.22,National Party,1.0,False,False,Graduate Professional,Liberal Profession or Professional,CHHATTISGARH,Safe (10-20%),National,NDA
Chhattisgarh,DURG,3018986,Vijay Baghel,60,173,146,61,160366912.0,18649956.0,1,Normal/Others,0.4178082191780822,0.8439306358381503,DURG,Chhattisgarh,DURG,GEN,VIJAY BAGHEL,M,BJP,849374.0,1391996.0,1940269.0,71.74,61.02,391978.0,28.16,2.08,National Party,1.0,False,False,Graduate,Business,CHHATTISGARH,Very Safe (>20%),National,NDA
Chhattisgarh,JANJGIR CHAMPA(SC),3042326,KAMLESH JANGDE,159,345,279,160,212973358.0,76171679.0,2,Normal/Others|Trust and Society,0.5734767025089605,0.808695652173913,JANJGIR CHAMPA,Chhattisgarh,JANJGIR-CHAMPA,SC,GUHARAM AJGALLEY,M,BJP,572790.0,1247650.0,1897134.0,65.76,45.91,83255.0,6.67,2.7,National Party,2.0,False,False,Graduate Professional,Politics,CHHATTISGARH,Close (5-10%),National,NDA
Chhattisgarh,KANKER(ST),3042327,BHOJRAJ NAG,23,73,64,24,96500048.0,14552524.0,2,Normal/Others|Trust and Society,0.375,0.8767123287671232,KANKER,Chhattisgarh,KANKER,ST,MOHAN MANDAVI,M,BJP,546233.0,1159193.0,1558952.0,74.36,47.12,6914.0,0.6,2.27,National Party,1.0,False,False,Post Graduate,Retired or Pension,CHHATTISGARH,Very Close (<5%),National,NDA
Chhattisgarh,KORBA,3018366,Jyotsna Charandas Mahant,93,289,279,94,203331320.0,32105972.0,1,Normal/Others,0.33691756272401435,0.9653979238754326,KORBA,Chhattisgarh,KORBA,GEN,JYOTSNA CHARANDAS MAHANT,F,INC,523310.0,1136903.0,1508840.0,75.35,46.03,26249.0,2.31,2.5,National Party,1.0,False,False,Post Graduate,Agriculture,CHHATTISGARH,Very Close (<5%),National,UPA
Chhattisgarh,MAHASAMUND,3042328,ROOP KUMARI CHOUDHARY,64,155,147,65,195921668.0,35852834.0,3,Normal/Others|Trust and Society|Repair and Renovation,0.4421768707482993,0.9483870967741935,MAHASAMUND,Chhattisgarh,MAHASAMUND,GEN,CHUNNI LAL SAHU,M,BJP,616580.0,1222335.0,1637951.0,74.63,50.44,90511.0,7.4,2.27,National Party,1.0,False,False,Graduate,Agriculture,CHHATTISGARH,Close (5-10%),National,NDA
Chhattisgarh,RAIGARH(ST),3043391,RADHE SHYAM RATHIYA,54,139,137,55,195471842.0,47755271.0,1,Normal/Others,0.40145985401459855,0.9856115107913669,RAIGARH,Chhattisgarh,RAIGARH,ST,GOMATI SAI,F,BJP,658335.0,1350124.0,1733805.0,77.87,48.76,66027.0,4.89,2.33,National Party,1.0,False,False,12th Pass,Agriculture,CHHATTISGARH,Very Close (<5%),National,NDA
Chhattisgarh,RAIPUR,3043392,BRIJMOHAN AGRAWAL,29,132,129,30,192749008.0,21475504.0,1,Normal/Others,0.23255813953488372,0.9772727272727273,RAIPUR,Chhattisgarh,RAIPUR,GEN,Sunil Kumar Soni,M,BJP,837902.0,1396250.0,2111738.0,66.12,60.01,348238.0,24.94,2.08,National Party,1.0,False,False,Graduate,Business,CHHATTISGARH,Very Safe (>20%),National,NDA
Chhattisgarh,RAJNANDGAON,3018365,Santosh Pandey,52,173,161,53,156862866.0,27813133.0,2,Normal/Others|Repair and Renovation,0.32919254658385094,0.930635838150289,RAJNANDGAON,Chhattisgarh,RAJNANDGAON,GEN,SANTOSH PANDEY,M,BJP,662387.0,1307033.0,1716459.0,76.15,50.68,111966.0,8.57,2.27,National Party,1.0,False,False,Graduate Professional,Business,CHHATTISGARH,Close (5-10%),National,NDA
Chhattisgarh,SARGUJA(ST),3043715,CHINTAMANI MAHARAJ,43,328,245,44,177707592.0,12990951.0,1,Normal/Others,0.17959183673469387,0.7469512195121951,SARGUJA,Chhattisgarh,SARGUJA,ST,Renuka Singh Saruta,F,BJP,663711.0,1280689.0,1655239.0,77.37,51.82,157873.0,12.33,2.33,National Party,1.0,False,False,12th Pass,Business,CHHATTISGARH,Safe (10-20%),National,NDA
Delhi,CHANDINI CHOWK,3045891,Praveen Khandelwal,7,60,53,8,96263557.63,3263168.0,1,Normal/Others,0.1509433962264151,0.8833333333333333,CHANDINI CHOWK,,,,,,,,,,,,,,,,,,,,,,,,
Delhi,EAST DELHI,3045892,Harsh Malhotra,5,110,105,6,146594409.0,4258765.0,1,Normal/Others,0.05714285714285714,0.9545454545454546,EAST DELHI,Delhi,EAST DELHI,GEN,GAUTAM GAMBHIR,M,BJP,696156.0,1257821.0,2039302.0,61.68,55.35,391222.0,31.1,2.5,National Party,1.0,False,False,12th Pass,Business,DELHI,Very Safe (>20%),National,NDA
Delhi,NEW DELHI,3045893,Bansuri Swaraj,6,111,72,7,134109390.0,3422670.0,2,Normal/Others|Repair and Renovation,0.09722222222222222,0.6486486486486487,NEW DELHI,Delhi,NEW DELHI,GEN,MEENAKASHI LEKHI,F,BJP,504206.0,920541.0,1617470.0,56.91,54.77,256504.0,27.86,2.5,National Party,2.0,True,True,Graduate Professional,Liberal Profession or Professional,DELHI,Very Safe (>20%),National,NDA
Delhi,NORTH EAST DELHI,3020007,Manoj Tiwari,2,17,13,3,95456590.0,2087247.0,3,Normal/Others|Trust and Society|Repair and Renovation,0.23076923076923078,0.7647058823529411,NORTH EAST DELHI,Delhi,NORTH EAST DELHI,GEN,MANOJ TIWARI,M,BJP,787799.0,1461475.0,2290492.0,63.81,53.9,366102.0,25.05,2.56,National Party,2.0,True,True,Post Graduate,Liberal Profession or Professional,DELHI,Very Safe (>20%),National,NDA
Delhi,NORTH WEST DELHI(SC),3045894,Yogendra Chandoliya,4,56,52,5,85652507.0,929149.0,1,Normal/Others,0.09615384615384616,0.9285714285714286,NORTH WEST DELHI,Delhi,NORTH WEST DELHI,SC,HANS RAJ HANS,M,BJP,848663.0,1402962.0,2378995.0,58.97,60.49,553897.0,39.48,2.27,National Party,1.0,False,False,10th Pass,Liberal Profession or Professional,DELHI,Very Safe (>20%),National,NDA
Delhi,SOUTH DELHI,3045895,Ramvir Singh Bidhuri,2,101,101,3,188490838.0,1522221.0,2,Normal/Others|Repair and Renovation,0.0297029702970297,1.0,SOUTH DELHI,Delhi,SOUTH DELHI,GEN,RAMESH BIDHURI,M,BJP,687014.0,1214222.0,2067463.0,58.73,56.58,367043.0,30.23,2.44,National Party,2.0,True,True,Graduate Professional,Business,DELHI,Very Safe (>20%),National,NDA
Delhi,WEST DELHI,3045896,Kamaljeet Sehrawat,0,52,47,1,122174426.0,0.0,1,Normal/Others,0.02127659574468085,0.9038461538461539,WEST DELHI,Delhi,WEST DELHI,GEN,PARVESH SAHIB SINGH VERMA,M,BJP,865648.0,1441601.0,2371644.0,60.78,60.05,578486.0,40.13,2.33,National Party,2.0,True,True,Post Graduate,Business,DELHI,Very Safe (>20%),National,NDA
Goa,NORTH GOA,3018989,Shripad Yesso Naik,0,97,27,1,118764826.6,0.0,2,Normal/Others|Repair and Renovation,0.037037037037037035,0.27835051546391754,NORTH GOA,Goa,NORTH GOA,GEN,SHRIPAD YESSO NAIK,M,BJP,244844.0,428628.0,556761.0,76.99,57.12,80247.0,18.72,2.08,National Party,5.0,True,True,Graduate,Business,GOA,Safe (10-20%),National,NDA
Goa,SOUTH GOA,3042329,CAPTAIN VIRIATO FERNANDES,16,101,49,17,142667948.0,10339686.0,1,Normal/Others,0.3469387755102041,0.48514851485148514,SOUTH GOA,Goa,SOUTH GOA,GEN,COSME FRANCISCO CAITANO SARDINHA,M,INC,201561.0,424575.0,579352.0,73.28,47.47,9755.0,2.3,2.33,National Party,4.0,False,False,Graduate Professional,Social Work,GOA,Very Close (<5%),National,UPA
Gujarat,AHMEDABAD EAST,3019002,Hasmukh Bhai Soma Bhai Patel,16,162,79,17,148276376.0,7571773.0,3,Repair and Renovation|Normal/Others|Trust and Society,0.21518987341772153,0.4876543209876543,AHMEDABAD EAST,Gujarat,AHMEDABAD EAST,GEN,Patel Hasmukhbhai Somabhai,M,BJP,749834.0,1116367.0,1811851.0,61.61,67.17,434330.0,38.91,1.89,National Party,1.0,False,False,Others,Business,GUJARAT,Very Safe (>20%),National,NDA
Gujarat,AHMEDABAD WEST(SC),3042330,DINESHBHAI MAKWANA,0,210,108,1,159174220.0,0.0,1,Normal/Others,0.009259259259259259,0.5142857142857142,AHMEDABAD WEST,Gujarat,AHMEDABAD WEST,SC,DR. KIRIT P. SOLANKI,M,BJP,641622.0,997024.0,1643317.0,60.67,64.35,321546.0,32.25,1.96,National Party,3.0,True,True,Post Graduate,Liberal Profession or Professional,GUJARAT,Very Safe (>20%),National,NDA
Gujarat,AMRELI,3043225,BHARATBHAI MANUBHAI SUTARIYA,126,276,263,127,193156698.0,41342239.0,3,Normal/Others|Trust and Society|Repair and Renovation,0.4828897338403042,0.9528985507246377,AMRELI,Gujarat,AMRELI,GEN,Kachhadiya Naranbhai Bhikhabhai,M,BJP,529035.0,909167.0,1628451.0,55.83,58.19,201431.0,22.16,2.13,National Party,3.0,True,True,12th Pass,Agriculture,GUJARAT,Very Safe (>20%),National,NDA
Gujarat,ANAND,3018996,Mitesh Rameshbhai Bakabhai Patel,134,444,417,135,182648670.0,26758127.0,1,Normal/Others,0.3237410071942446,0.9391891891891891,ANAND,Gujarat,ANAND,GEN,PATEL MITESH RAMESHBHAI (BAKABHAI),M,BJP,633097.0,1108661.0,1655870.0,66.95,57.1,197718.0,17.83,2.08,National Party,1.0,False,False,Others,Business,GUJARAT,Safe (10-20%),National,NDA
Gujarat,BANASKANTHA,3043220,GENIBEN NAGAJI THAKOR,27,138,104,28,108343474.0,10346737.0,3,Normal/Others|Trust and Society|Repair and Renovation,0.2692307692307692,0.7536231884057971,BANASKANTHA,Gujarat,BANASKANTHA,GEN,PARBATBHAI SAVABHAI PATEL,M,BJP,679108.0,1102081.0,1697384.0,64.93,61.62,368296.0,33.42,2.17,National Party,1.0,False,False,Graduate Professional,Agriculture,GUJARAT,Very Safe (>20%),National,NDA
Gujarat,BARDOLI(ST),3018999,Prabhubhai Nagarbhai Vasava,61,294,235,62,172129895.0,19824308.0,2,Normal/Others|Trust and Society,0.26382978723404255,0.7993197278911565,BARDOLI,Gujarat,BARDOLI,ST,PARBHUBHAI NAGARBHAI VASAVA,M,BJP,742273.0,1348038.0,1826526.0,73.8,55.06,215447.0,15.98,2.22,National Party,2.0,True,True,Others,Agriculture,GUJARAT,Safe (10-20%),National,NDA
Gujarat,BHARUCH,3018995,Mansukhbhai Dhanjibhai Vasava,171,366,357,172,189462568.0,51523784.0,2,Normal/Others|Trust and Society,0.48179271708683474,0.9754098360655737,BHARUCH,Gujarat,BHARUCH,GEN,Mansukhbhai Dhanjibhai Vasava,M,BJP,637795.0,1149725.0,1564519.0,73.49,55.47,334214.0,29.07,2.5,National Party,6.0,True,True,Post Graduate,Agriculture,GUJARAT,Very Safe (>20%),National,NDA
Gujarat,BHAVNAGAR,3043226,NIMUBEN JAYANTIBHAI BAMBHANIYA,24,50,44,25,114826670.0,17193339.0,2,Normal/Others|Trust and Society,0.5681818181818182,0.88,BHAVNAGAR,Gujarat,BHAVNAGAR,GEN,DR.BHARATIBEN DHIRUBHAI SHIYAL,F,BJP,661273.0,1041279.0,1768297.0,58.89,63.51,329519.0,31.65,2.0,National Party,2.0,True,True,Graduate Professional,Liberal Profession or Professional,GUJARAT,Very Safe (>20%),National,NDA
Gujarat,CHHOTA UDAIPUR(ST),3042331,JASHUBHAI BHILUBHAI RATHVA,73,348,339,74,207674226.0,24787025.0,2,Normal/Others|Trust and Society,0.2182890855457227,0.9741379310344828,CHHOTA UDAIPUR,Gujarat,CHHOTA UDAIPUR,ST,RATHVA GITABEN VAJESINGBHAI,F,BJP,764445.0,1232459.0,1671253.0,73.74,62.03,377943.0,30.67,2.08,National Party,1.0,False,False,12th Pass,Other,GUJARAT,Very Safe (>20%),National,NDA
Gujarat,DAHOD(ST),3018994,Jaswantsinh Sumanbhai Bhabhor,25,298,250,26,179634898.0,7931697.0,1,Normal/Others,0.104,0.8389261744966443,DAHOD,Gujarat,DAHOD,ST,JASHVANTSINH SUMANBHAI BHABHOR,M,BJP,561760.0,1063212.0,1598939.0,66.49,52.84,127596.0,12.0,2.22,National Party,2.0,True,True,Graduate Professional,Business,GUJARAT,Safe (10-20%),National,NDA
Gujarat,GANDHINAGAR,3017389,Shri Amit Shah,20,120,44,21,82775538.0,3752769.0,2,Normal/Others|Repair and Renovation,0.4772727272727273,0.36666666666666664,GANDHINAGAR,Gujarat,GANDHINAGAR,GEN,AMIT SHAH,M,BJP,894624.0,1284090.0,1945772.0,65.99,69.67,557014.0,43.38,1.79,National Party,1.0,False,False,12th Pass,Agriculture,GUJARAT,Very Safe (>20%),National,NDA
Gujarat,JAMNAGAR,3019005,Smt Poonamben Hematbhai Maadam,18,127,104,19,107029212.0,7875325.0,2,Normal/Others|Trust and Society,0.18269230769230768,0.8188976377952756,JAMNAGAR,Gujarat,JAMNAGAR,GEN,POONAMBEN HEMATBHAI MAADAM,F,BJP,591588.0,1010965.0,1657166.0,61.01,58.52,236804.0,23.42,2.17,National Party,2.0,True,True,Graduate,Business,GUJARAT,Very Safe (>20%),National,NDA
Gujarat,JUNAGADH,3017388,Rajeshbhai Naranbhai Chudasama,70,259,248,71,168098516.0,23239152.0,1,Normal/Others,0.2862903225806452,0.9575289575289575,JUNAGADH,Gujarat,JUNAGADH,GEN,CHUDASAMA RAJESHBHAI NARANBHAI,M,BJP,547744.0,1004743.0,1642864.0,61.16,54.52,150211.0,14.95,2.17,National Party,2.0,True,True,12th Pass,Liberal Profession or Professional,GUJARAT,Safe (10-20%),National,NDA
Gujarat,KACHCHH(SC),3019001,Vinod Chavda,46,239,220,47,183832480.0,18755743.0,1,Normal/Others,0.21363636363636362,0.9205020920502092,KACHCHH,Gujarat,KACHCHH,SC,CHAVDA VINOD LAKHAMSHI,M,BJP,637034.0,1023198.0,1744321.0,58.66,62.26,305513.0,29.86,2.04,National Party,2.0,True,True,Post Graduate,Other,GUJARAT,Very Safe (>20%),National,NDA
Gujarat,KHEDA,3017181,Devusinh Jesingbhai Chauhan,182,429,374,183,178539172.0,33188772.0,2,Normal/Others|Trust and Society,0.4893048128342246,0.8717948717948718,KHEDA,Gujarat,KHEDA,GEN,Chauhan Devusinh,M,BJP,714572.0,1098633.0,1804028.0,60.9,65.04,367145.0,33.42,1.92,National Party,2.0,True,True,Others,Business,GUJARAT,Very Safe (>20%),National,NDA
Gujarat,MAHESANA,3042332,HARIBHAI PATEL,142,498,397,143,177628144.0,26605572.0,3,Normal/Others|Repair and Renovation|Trust and Society,0.3602015113350126,0.7971887550200804,MAHESANA,Gujarat,MAHESANA,GEN,SHARDABEN ANILBHAI PATEL,F,BJP,659525.0,1081938.0,1648869.0,65.62,60.96,281519.0,26.02,2.04,National Party,1.0,False,False,12th Pass,Social Work,GUJARAT,Very Safe (>20%),National,NDA
Gujarat,NAVSARI,3018992,C R Patil,238,370,369,239,218225968.0,52137234.0,2,Normal/Others|Trust and Society,0.6476964769647696,0.9972972972972973,NAVSARI,Gujarat,NAVSARI,GEN,C. R. Patil,M,BJP,972739.0,1308018.0,1971658.0,66.34,74.37,689668.0,52.73,1.67,National Party,3.0,True,True,10th Pass,Business,GUJARAT,Very Safe (>20%),National,NDA
Gujarat,PANCHMAHAL,3042333,RAJPALSINH MAHENDRASINH JADAV,33,460,313,34,160893378.0,8131564.0,2,Normal/Others|Trust and Society,0.10862619808306709,0.6804347826086956,PANCHMAHAL,Gujarat,PANCHMAHAL,GEN,Ratansinh Magansinh Rathod,M,BJP,732136.0,1083676.0,1744762.0,62.11,67.56,428541.0,39.55,1.85,National Party,1.0,False,False,Graduate Professional,Agriculture,GUJARAT,Very Safe (>20%),National,NDA
Gujarat,PATAN,3018991,Bharatsinhji Shankarji Dabhi,115,274,197,116,170507076.0,41469466.0,2,Normal/Others|Trust and Society,0.5888324873096447,0.718978102189781,PATAN,Gujarat,PATAN,GEN,DABHI BHARATSINHJI SHANKARJI,M,BJP,633368.0,1126256.0,1807043.0,62.33,56.24,193879.0,17.21,2.13,National Party,1.0,False,False,Graduate,Agriculture,GUJARAT,Safe (10-20%),National,NDA
Gujarat,PORBANDAR,3043487,DR. MANSUKH MANDAVIYA,54,170,159,55,168166910.0,16530764.0,2,Normal/Others|Trust and Society,0.34591194968553457,0.9352941176470588,PORBANDAR,Gujarat,PORBANDAR,GEN,RAMESHBHAI LAVJIBHAI DHADUK,M,BJP,563881.0,949947.0,1662368.0,57.14,59.36,229823.0,24.19,2.13,National Party,1.0,False,False,10th Pass,Business,GUJARAT,Very Safe (>20%),National,NDA
Gujarat,RAJKOT,3042334,PARSHOTTAMBHAI RUPALA,59,212,184,60,170184304.0,27067219.0,2,Normal/Others|Trust and Society,0.32608695652173914,0.8679245283018868,RAJKOT,Gujarat,RAJKOT,GEN,KUNDARIA MOHANBHAI KALYANJIBHAI,M,BJP,758645.0,1195271.0,1884339.0,63.43,63.47,368407.0,30.82,1.96,National Party,2.0,True,True,8th Pass,Business,GUJARAT,Very Safe (>20%),National,NDA
Gujarat,SABARKANTHA,3043222,SHOBHANABEN MAHENDRASINH BARAIYA,52,270,241,53,181608978.0,19262000.0,2,Normal/Others|Trust and Society,0.21991701244813278,0.8925925925925926,SABARKANTHA,Gujarat,SABARKANTHA,GEN,RATHOD DIPSINH SHANKARSINH,M,BJP,701983.0,1218353.0,1801717.0,67.62,57.62,268986.0,22.08,2.17,National Party,2.0,True,True,8th Pass,Politics,GUJARAT,Very Safe (>20%),National,NDA
Gujarat,SURAT,3042335,MUKESHKUMAR CHANDRAKAANT DALAL,88,172,143,89,110767204.0,22022852.0,2,Normal/Others|Trust and Society,0.6223776223776224,0.8313953488372093,SURAT,Gujarat,SURAT,GEN,Darshana Vikram Jardosh,F,BJP,795651.0,1068412.0,1655704.0,64.53,74.47,548230.0,51.31,1.67,National Party,3.0,True,True,Graduate,Social Work,GUJARAT,Very Safe (>20%),National,NDA
