tenure_label,tenure_id,house,state_id,state_name,constituency_id,constituency_name,mp_id,mp_name,allocated,recommended,sanctioned,completed,expenditure_cr,calamity_cr,n_recommended,n_sanctioned,n_completed,tenure,margin_pct,winner_party,competitiveness,rec_pct,sanc_pct,comp_pct,sanc_yield,comp_yield
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,265,MUMBAI SOUTH,3019079,Arvind Ganpat Sawant,14.7,8.9675,2.8875,1.8375,2.89,0.0,51,18,13,18th Lok Sabha,6.81,Shiv Sena (Uddhav Balasaheb Thackrey),competitive,61.00340136054421,19.642857142857142,12.5,32.19960970170059,63.63636363636363
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,266,AKOLA,3042394,ANUP SANJAY DHOTRE,14.7,9.7322,5.8722,3.3972,4.03,0.0,99,62,36,18th Lok Sabha,3.46,Bharatiya Janata Party,marginal,66.20544217687075,39.946938775510205,23.110204081632656,60.33784755759232,57.85225298865843
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,267,MUMBAI NORTH,3042792,Piyush Vedprakash Goyal,14.7,9.8,9.8,0.0,2.15,0.0,49,49,0,18th Lok Sabha,34.54,Bharatiya Janata Party,safe,66.66666666666667,66.66666666666667,0.0,100.0,0.0
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,268,MUMBAI NORTH-CENTRAL,3042409,GAIKWAD VARSHA EKNATH,14.7,9.8,9.8,0.0,8.36,0.0,57,57,0,18th Lok Sabha,1.81,Indian National Congress,marginal,66.66666666666667,66.66666666666667,0.0,100.0,0.0
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,269,MUMBAI NORTH EAST,3043915,SANJAY DINA PATIL,14.7,8.75,4.86,0.0,0.156,0.0,40,25,0,18th Lok Sabha,3.22,Shiv Sena (Uddhav Balasaheb Thackrey),marginal,59.523809523809526,33.061224489795926,0.0,55.54285714285715,0.0
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,270,MUMBAI NORTH WEST,3042793,RAVINDRA DATTARAM WAIKAR,14.7,9.8,9.8,0.0,3.92,0.0,46,46,0,18th Lok Sabha,0.01,Shiv Sena,marginal,66.66666666666667,66.66666666666667,0.0,100.0,0.0
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,271,MUMBAI SOUTH CENTRAL,3044396,ANIL YESHWANT DESAI,14.7,8.28,0.78,0.0,0.5896,0.0,34,4,0,18th Lok Sabha,6.72,Shiv Sena (Uddhav Balasaheb Thackrey),competitive,56.326530612244895,5.306122448979592,0.0,9.420289855072465,0.0
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,272,BULDHANA,3019090,Prataprao Jadhav,14.7,7.665,0.15,0.0,0.1208,0.0,106,2,0,18th Lok Sabha,2.66,Shiv Sena,marginal,52.142857142857146,1.0204081632653061,0.0,1.9569471624266144,0.0
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,273,GADCHIROLI-CHIMUR(ST),3042403,DR. KIRSAN NAMDEO,14.7,9.7887,4.3037,0.3487,1.41,0.0,120,56,6,18th Lok Sabha,12.15,Indian National Congress,competitive,66.58979591836734,29.27687074829932,2.3721088435374154,43.96600161410606,8.102330552780167
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,274,NANDED,3052343,Ravindra Vasantrao Chavan,14.7,9.2865,1.7088,0.1492,1.24,0.0,120,21,2,18th Lok Sabha,5.27,Indian National Congress,competitive,63.173469387755105,11.624489795918368,1.014965986394558,18.400904538846714,8.7312734082397
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,275,AHMEDNAGAR,3042393,NILESH DNYANDEV LANKE,14.7,9.5477,3.0477,0.0,1.54,0.0,74,21,0,18th Lok Sabha,2.18,Nationalist Congress Party – Sharadchandra Pawar,marginal,64.95034013605444,20.73265306122449,0.0,31.920776731568854,0.0
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,276,SHIRDI(SC),3042419,BHAUSAHEB RAJARAM WAKCHAURE,14.7,9.6642,5.6392,0.1192,0.7131,0.0,136,84,2,18th Lok Sabha,4.77,Shiv Sena (Uddhav Balasaheb Thackrey),marginal,65.74285714285715,38.36190476190476,0.8108843537414966,58.35144140228886,2.1137750035466025
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,277,DINDORI(ST),3042402,BHASKAR MURLIDHAR BHAGARE,14.7,8.9671,7.7571,0.5676,2.32,0.0,106,86,7,18th Lok Sabha,9.12,Nationalist Congress Party – Sharadchandra Pawar,competitive,61.00068027210885,52.769387755102045,3.8612244897959185,86.50622832353827,7.317167498162973
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,278,NASHIK,3042412,RAJABHAU,15.29,9.2641,7.1962,1.0429,2.13,0.0,95,77,12,18th Lok Sabha,13.09,Shiv Sena (Uddhav Balasaheb Thackrey),competitive,60.589274035317196,47.06474820143885,6.820797907128842,77.67834975874614,14.492370973569383
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,279,OSMANABAD,3019088,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,18.48,10.5161,2.0912,1.2512,1.88,0.0,151,31,21,18th Lok Sabha,25.75,Shiv Sena (Uddhav Balasaheb Thackrey),safe,56.905303030303024,11.316017316017316,6.770562770562771,19.885699070948355,59.83167559296098
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,280,MADHA,3042408,MOHITE PATIL DHAIRYASHEEL RAJSINH,19.56,6.55,2.166,0.0,0.8829,0.0,171,65,0,18th Lok Sabha,9.49,Nationalist Congress Party – Sharadchandra Pawar,competitive,33.48670756646217,11.07361963190184,0.0,33.06870229007634,0.0
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,281,SATARA,3042418,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,14.7,9.6999,8.6199,0.2999,0.9345,0.0,134,119,3,18th Lok Sabha,2.74,Bharatiya Janata Party,marginal,65.9857142857143,58.63877551020408,2.040136054421769,88.86586459654222,3.4791586909360896
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,282,BHANDARA-GONDIYA,3042398,DR. PRASHANT YADAORAO PADOLE,15.97,11.0497,2.1177,0.4277,0.5272,0.0,127,28,6,18th Lok Sabha,3.03,Indian National Congress,marginal,69.19035691922355,13.260488415779587,2.6781465247338763,19.165226205236344,20.196439533456108
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,283,HINGOLI,3042404,AASHTIKAR PATIL NAGESH BAPURAO,19.03,11.5965,5.4019,4.0755,5.07,0.0,94,42,28,18th Lok Sabha,9.37,Shiv Sena (Uddhav Balasaheb Thackrey),competitive,60.93799264319496,28.38623226484498,21.416184971098264,46.582158409865045,75.44567652122402
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,284,KOLHAPUR,3042407,CHHATRAPATI SHAHU SHAHAJI,14.7,9.791,2.8124,1.9624,2.15,0.0,101,28,19,18th Lok Sabha,11.12,Indian National Congress,competitive,66.60544217687075,19.131972789115643,13.349659863945577,28.724338678378096,69.77670317166833
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,285,HATKANANGLE,3019082,Dhairyasheel Sambhajirao Mane,14.7,1.6969,1.2969,0.2,0.6519,0.0,13,9,2,18th Lok Sabha,1.04,Shiv Sena,marginal,11.543537414965988,8.822448979591837,1.3605442176870748,76.42760327656313,15.421389467190995
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,286,SOLAPUR(SC),3043228,PRANITI SUSHILKUMAR SHINDE,14.7,10.7694,0.4499,0.0,0.1499,0.0,121,5,0,18th Lok Sabha,6.16,Indian National Congress,competitive,73.26122448979591,3.060544217687075,0.0,4.177577209500994,0.0
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,287,NANDURBAR(ST),3042411,ADV GOWAAL KAGADA PADAVI,14.78,8.8136,6.1227,0.0,0.0,0.0,279,228,0,18th Lok Sabha,11.42,Indian National Congress,competitive,59.631935047361296,41.4255751014885,0.0,69.46877552872833,0.0
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,288,SANGLI,3042417,VISHAL,14.7,9.3174,7.9924,0.1985,1.1,0.0,86,77,2,18th Lok Sabha,8.56,Independent,competitive,63.38367346938775,54.370068027210884,1.3503401360544218,85.7792946530148,2.48360942895751
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,289,BHIWANDI,3042399,BALYA MAMA SURESH GOPINATH MHATRE,14.7,10.8095,7.6395,0.3496,4.15,0.0,116,90,4,18th Lok Sabha,5.28,Nationalist Congress Party – Sharadchandra Pawar,competitive,73.53401360544218,51.96938775510205,2.378231292517007,70.67394421573616,4.576215720924145
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,290,KALYAN,3019077,Shrikant Eknath Shinde,14.7,0.0325,0.0,0.0,0.0,0.0,1,0,0,18th Lok Sabha,20.0,Shiv Sena,safe,0.22108843537414968,0.0,0.0,0.0,
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,291,THANE,3042420,NARESH GANPAT MHASKE,14.7,0.0,0.0,0.0,0.0,0.0,0,0,0,18th Lok Sabha,16.58,Shiv Sena,safe,0.0,0.0,0.0,,
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,292,PALGHAR(ST),3042413,DR. HEMANT VISHNU SAVARA,14.7,7.6749,0.5249,0.0,0.205,0.0,80,7,0,18th Lok Sabha,13.32,Bharatiya Janata Party,competitive,52.210204081632654,3.570748299319728,0.0,6.839177057681534,0.0
18th Lok Sabha,7,Lok Sabha,22,Manipur,293,OUTER MANIPUR(ST),3044251,ALFRED KANNGAM S ARTHUR,14.7,10.1152,8.9152,2.4752,7.76,0.0,33,31,13,18th Lok Sabha,10.72,Indian National Congress,competitive,68.8108843537415,60.64761904761906,16.83809523809524,88.13666561214806,27.763819095477388
18th Lok Sabha,7,Lok Sabha,22,Manipur,294,INNER MANIPUR,3044252,ANGOMCHA BIMOL AKOIJAM,14.7,8.9336,8.8136,0.2301,7.92,0.0,37,35,2,18th Lok Sabha,13.78,Indian National Congress,competitive,60.77278911564626,59.95646258503401,1.5653061224489797,98.65675651473089,2.610737950440229
18th Lok Sabha,7,Lok Sabha,23,Meghalaya,295,TURA,3042794,SALENG A SANGMA,14.7,9.76,9.415,2.745,8.7,0.0,216,211,49,18th Lok Sabha,23.03,Indian National Congress,safe,66.39455782312926,64.04761904761904,18.6734693877551,96.46516393442622,29.15560276155072
18th Lok Sabha,7,Lok Sabha,23,Meghalaya,296,SHILLONG,3042422,ANDREW J. SYNGKON,9.8,9.8,9.075,2.2649,6.38,0.0,241,225,62,18th Lok Sabha,35.83,Voice of the People Party,safe,100.0,92.60204081632651,23.111224489795916,92.60204081632651,24.957575757575757
18th Lok Sabha,7,Lok Sabha,13,Mizoram,297,MIZORAM (ST),3042423,RICHARD VANLALHMANGAIHA,14.7,10.1494,9.5954,1.41,8.58,0.0,174,169,24,18th Lok Sabha,13.9,Zoram People’s Movement,competitive,69.043537414966,65.27482993197279,9.591836734693878,94.54154925414309,14.694541134293516
18th Lok Sabha,7,Lok Sabha,24,Nagaland,298,NAGALAND,3045278,S SUPONGMEREN JAMIR,14.7,9.8,9.8,8.83,9.51,0.0,39,39,37,18th Lok Sabha,6.7,Indian National Congress,competitive,66.66666666666667,66.66666666666667,60.06802721088436,100.0,90.10204081632652
18th Lok Sabha,7,Lok Sabha,25,Odisha,299,CUTTACK,3017437,Shri Bhartruhari Mahtab,14.7,10.2182,8.0894,1.3175,2.39,0.0,302,262,58,18th Lok Sabha,5.09,Bharatiya Janata Party,competitive,69.51156462585034,55.029931972789115,8.962585034013605,79.16658511283788,16.28674561772196
18th Lok Sabha,7,Lok Sabha,25,Odisha,300,JAGATSINGHPUR(SC),3042427,BIBHU PRASAD TARAI,14.7,9.521,6.086,0.02,0.5926,0.0,239,161,1,18th Lok Sabha,3.16,Bharatiya Janata Party,marginal,64.76870748299321,41.40136054421769,0.1360544217687075,63.9218569477996,0.3286230693394676
18th Lok Sabha,7,Lok Sabha,25,Odisha,301,ASKA,3043719,ANITA SUBHADARSHINI,14.7,4.97,4.97,0.52,0.7834,0.0,140,140,13,18th Lok Sabha,9.82,Bharatiya Janata Party,competitive,33.80952380952381,33.80952380952381,3.537414965986395,100.0,10.46277665995976
18th Lok Sabha,7,Lok Sabha,25,Odisha,302,BERHAMPUR,3042425,DR. PRADEEP KUMAR PANIGRAHY,14.7,2.815,0.0,0.0,0.0,0.0,69,0,0,18th Lok Sabha,15.87,Bharatiya Janata Party,safe,19.14965986394558,0.0,0.0,0.0,
18th Lok Sabha,7,Lok Sabha,25,Odisha,303,BOLANGIR,3017438,Smt Sangeeta Kumari Singh Deo,14.7,7.945,5.955,0.0,0.1233,0.0,228,173,0,18th Lok Sabha,9.47,Bharatiya Janata Party,competitive,54.04761904761905,40.51020408163266,0.0,74.95280050346129,0.0
18th Lok Sabha,7,Lok Sabha,25,Odisha,304,BALASORE,3018389,Pratap Chandra Sarangi,14.71,1.7966,0.3025,0.0,0.2525,0.0,55,11,0,18th Lok Sabha,11.87,Bharatiya Janata Party,competitive,12.213460231135281,2.056424201223657,0.0,16.837359456751642,0.0
18th Lok Sabha,7,Lok Sabha,25,Odisha,305,NABARANGPUR(ST),3042433,BALABHADRA MAJHI,14.74,9.795,7.255,0.1,0.664,0.0,220,179,2,18th Lok Sabha,7.05,Bharatiya Janata Party,competitive,66.45183175033921,49.21981004070556,0.6784260515603799,74.0684022460439,1.3783597518952446
18th Lok Sabha,7,Lok Sabha,25,Odisha,306,KEONJHAR(ST),3042431,ANANTA NAYAK,14.7,10.3435,5.56,0.13,1.64,0.0,264,166,4,18th Lok Sabha,7.72,Bharatiya Janata Party,competitive,70.36394557823131,37.823129251700685,0.8843537414965987,53.75356504084691,2.338129496402878
18th Lok Sabha,7,Lok Sabha,25,Odisha,307,KALAHANDI,3042429,MALVIKA DEVI,14.7,10.3289,5.5944,3.6698,3.86,0.0,320,214,93,18th Lok Sabha,10.03,Bharatiya Janata Party,competitive,70.26462585034015,38.057142857142864,24.964625850340138,54.16259233800308,65.5977405977406
18th Lok Sabha,7,Lok Sabha,25,Odisha,308,PURI,3042434,SAMBIT PATRA,14.7,8.4889,6.2309,2.2639,3.04,0.0,670,618,456,18th Lok Sabha,8.75,Bharatiya Janata Party,competitive,57.74761904761904,42.387074829931976,15.400680272108845,73.4005583762325,36.3334349772906
18th Lok Sabha,7,Lok Sabha,25,Odisha,309,SAMBALPUR,3042435,DHARMENDRA PRADHAN,14.7,9.7553,6.3753,0.5753,0.6455,0.0,122,82,2,18th Lok Sabha,10.01,Bharatiya Janata Party,competitive,66.3625850340136,43.36938775510204,3.913605442176871,65.35216753969637,9.023889071886813
18th Lok Sabha,7,Lok Sabha,25,Odisha,310,JAJPUR(SC),3042428,RABINDRA NARAYAN BEHERA,14.71,6.809,2.094,0.0,0.5175,0.0,140,50,0,18th Lok Sabha,0.14,Bharatiya Janata Party,marginal,46.28823929299796,14.235214140040787,0.0,30.75341459832574,0.0
18th Lok Sabha,7,Lok Sabha,25,Odisha,311,SUNDARGARH (ST),3017435,Shri Jual Oram,17.31,11.3448,9.9818,0.496,5.43,1.0,194,176,8,18th Lok Sabha,12.01,Bharatiya Janata Party,competitive,65.53899480069325,57.66493356441364,2.8653957250144426,87.98568507157464,4.969043659460218
18th Lok Sabha,7,Lok Sabha,25,Odisha,312,BHADRAK(SC),3042795,AVIMANYU SETHI,14.7,8.8295,5.5912,0.48,1.31,0.0,271,203,12,18th Lok Sabha,7.06,Bharatiya Janata Party,competitive,60.064625850340136,38.035374149659866,3.2653061224489797,63.32408403646866,8.584919158677923
18th Lok Sabha,7,Lok Sabha,25,Odisha,313,KENDRAPARA,3042430,BAIJAYANT PANDA,14.7,8.907,4.67,0.58,1.08,0.0,56,37,7,18th Lok Sabha,5.21,Bharatiya Janata Party,competitive,60.591836734693885,31.7687074829932,3.9455782312925165,52.43067250477153,12.41970021413276
18th Lok Sabha,7,Lok Sabha,25,Odisha,314,MAYURBHANJ (ST),3042432,NABA CHARAN MAJHI,14.76,9.51,5.19,0.93,2.17,0.0,154,88,18,18th Lok Sabha,18.68,Bharatiya Janata Party,safe,64.4308943089431,35.16260162601626,6.300813008130081,54.57413249211356,17.919075144508668
18th Lok Sabha,7,Lok Sabha,25,Odisha,315,BARGARH,3042424,PRADEEP PUROHIT,14.7,9.3871,7.4771,1.0021,1.53,0.0,231,187,29,18th Lok Sabha,19.21,Bharatiya Janata Party,safe,63.857823129251706,50.86462585034014,6.817006802721088,79.65292795432029,13.402254884915275
18th Lok Sabha,7,Lok Sabha,25,Odisha,316,KANDHAMAL,3043546,SUKANTA KUMAR PANIGRAHI,19.07,8.8489,7.5199,1.6299,4.55,0.0,289,256,47,18th Lok Sabha,2.15,Bharatiya Janata Party,marginal,46.40220241216571,39.43314105925538,8.54693235448348,84.98118410197877,21.67449035226532
18th Lok Sabha,7,Lok Sabha,25,Odisha,317,BHUBANESWAR,3017373,Smt Aparajita Sarangi,14.74,9.795,6.93,0.3,1.9,0.0,274,198,19,18th Lok Sabha,3.25,Bharatiya Janata Party,marginal,66.45183175033921,47.014925373134325,2.03527815468114,70.75038284839204,4.329004329004329
18th Lok Sabha,7,Lok Sabha,25,Odisha,318,DHENKANAL,3042426,RUDRA NARAYAN PANY,15.5,5.6337,1.6882,0.0,0.0,0.0,73,20,0,18th Lok Sabha,6.43,Bharatiya Janata Party,competitive,36.34645161290322,10.891612903225806,0.0,29.966096881268083,0.0
18th Lok Sabha,7,Lok Sabha,25,Odisha,319,KORAPUT(ST),3018390,Saptagiri Sankar Ulaka,26.95,17.526,7.592,3.256,5.17,0.0,545,247,103,18th Lok Sabha,12.86,Indian National Congress,competitive,65.03153988868274,28.17068645640074,12.081632653061224,43.31849823119936,42.887249736564804
18th Lok Sabha,7,Lok Sabha,26,Puducherry,547,Puducherry,3019122,Vaithilingam Ve,20.94,12.5014,3.8734,0.2725,2.48,0.0,68,20,3,18th Lok Sabha,16.9,Indian National Congress,safe,59.7010506208214,18.497612225405923,1.3013371537726839,30.98372982225991,7.03516290597408
18th Lok Sabha,7,Lok Sabha,1,Punjab,321,BHATINDA,3019127,Smt Harsimrat Kaur Badal,15.98,11.0705,10.9805,3.6429,7.3,0.0,315,310,114,18th Lok Sabha,4.31,Shiromani Akali Dal,marginal,69.27722152690863,68.71401752190238,22.796620775969963,99.1870285894946,33.176084877737814
18th Lok Sabha,7,Lok Sabha,1,Punjab,322,GURDASPUR,3042439,SUKHJINDER SINGH RANDHAWA,14.7,9.6311,8.4169,0.8561,4.54,0.0,281,257,56,18th Lok Sabha,7.69,Indian National Congress,competitive,65.51768707482994,57.257823129251705,5.823809523809524,87.39292500337449,10.171203174565457
18th Lok Sabha,7,Lok Sabha,1,Punjab,323,AMRITSAR,3017446,Shri Gurjeet Singh Aujla,14.7,8.7609,8.1393,3.0817,5.4,0.7067,225,207,74,18th Lok Sabha,4.45,Indian National Congress,marginal,59.59795918367347,55.369387755102046,20.963945578231293,92.90483854398522,37.861978302802456
18th Lok Sabha,7,Lok Sabha,1,Punjab,324,HOSHIARPUR(SC),3042440,DR. RAJ KUMAR CHABBEWAL,14.7,9.6774,9.544,3.2311,6.54,0.0,250,247,88,18th Lok Sabha,4.65,Aam Aadmi Party,marginal,65.83265306122449,64.92517006802721,21.98027210884354,98.62153057639449,33.854777870913665
18th Lok Sabha,7,Lok Sabha,1,Punjab,325,FIROZPUR,3042438,SHER SINGH GHUBAYA,14.7,9.7908,9.7908,6.9204,7.88,0.0,394,394,290,18th Lok Sabha,0.29,Indian National Congress,marginal,66.60408163265306,66.60408163265306,47.077551020408166,100.0,70.68268170118886
18th Lok Sabha,7,Lok Sabha,1,Punjab,326,FATEHGARH SAHIB(SC),3017445,Shri Amar Singh,14.7,8.1125,7.0415,1.5814,3.48,0.0,228,204,47,18th Lok Sabha,3.51,Indian National Congress,marginal,55.18707482993198,47.90136054421769,10.757823129251701,86.79815100154082,22.45828303628488
18th Lok Sabha,7,Lok Sabha,1,Punjab,327,SANGRUR,3042913,GURMEET SINGH MEET HAYER,14.7,8.3298,7.7123,2.5583,4.45,0.75,318,311,117,18th Lok Sabha,17.09,Aam Aadmi Party,safe,56.66530612244898,52.46462585034014,17.40340136054422,92.58685682729477,33.171686786043075
18th Lok Sabha,7,Lok Sabha,1,Punjab,328,PATIALA,3043498,DR DHARAMVIRA GANDHI,14.7,9.2025,7.7179,0.549,4.38,0.0,328,271,22,18th Lok Sabha,1.29,Indian National Congress,marginal,62.602040816326536,52.50272108843537,3.734693877551021,83.86742732953002,7.113333937988314
18th Lok Sabha,7,Lok Sabha,1,Punjab,329,ANANDPUR SAHIB,3042796,MALVINDER SINGH KANG,14.7,11.4229,9.3429,3.4512,5.91,0.0,315,259,96,18th Lok Sabha,1.01,Aam Aadmi Party,marginal,77.70680272108844,63.55714285714286,23.477551020408164,81.79096376576875,36.93928009504543
18th Lok Sabha,7,Lok Sabha,1,Punjab,330,FARIDKOT(SC),3042437,SARABJEET SINGH KHALSA,15.09,10.107,9.987,4.9255,8.22,0.0,432,426,225,18th Lok Sabha,6.91,Independent,competitive,66.97813121272365,66.18290258449305,32.64082173624918,98.81270406648858,49.3191148493041
18th Lok Sabha,7,Lok Sabha,1,Punjab,331,JALANDHAR(SC),3042441,CHARANJIT SINGH CHANNI,14.7,3.9824,3.9824,1.4425,2.4,0.0,154,154,49,18th Lok Sabha,17.79,Indian National Congress,safe,27.091156462585037,27.091156462585037,9.812925170068027,100.0,36.22187625552431
18th Lok Sabha,7,Lok Sabha,1,Punjab,332,LUDHIANA,3042442,AMRINDER SINGH RAJA WARRING,14.7,9.2578,7.7561,1.3604,3.0,0.0,241,195,46,18th Lok Sabha,1.98,Indian National Congress,marginal,62.97823129251701,52.76258503401361,9.254421768707482,83.77908358357277,17.53974291203053
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,334,AJMER,3019130,Bhagirath Chaudhary,14.7,9.9515,6.9518,2.0702,4.17,0.0,147,109,34,18th Lok Sabha,27.47,Bharatiya Janata Party,safe,67.69727891156462,47.29115646258504,14.082993197278912,69.85680550670754,29.779337725481167
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,335,BARMER,3042445,UMMEDA RAM BENIWAL,14.7,9.6811,8.9862,2.0149,5.66,0.0,166,161,71,18th Lok Sabha,7.0,Indian National Congress,competitive,65.85782312925171,61.13061224489796,13.706802721088435,92.82209666256934,22.4221584206895
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,336,JHALAWAR-BARAN,3019133,Dushyant Singh,14.7,0.77,0.72,0.0,0.5015,0.0,5,4,0,18th Lok Sabha,26.1,Bharatiya Janata Party,safe,5.238095238095238,4.8979591836734695,0.0,93.5064935064935,0.0
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,337,KOTA,3019138,Om Birla,14.7,4.3374,3.7974,0.8174,2.51,0.0,52,44,9,18th Lok Sabha,2.8,Bharatiya Janata Party,marginal,29.50612244897959,25.83265306122449,5.560544217687075,87.55014524830544,21.52525412124085
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,338,NAGAUR,3017451,Shri Hanuman Beniwal,14.7,9.7927,7.1857,3.5901,5.75,0.0,250,214,156,18th Lok Sabha,3.41,Rashtriya Loktantrik Party,marginal,66.6170068027211,48.88231292517007,24.422448979591838,73.37812860600242,49.961729546182
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,339,UDAIPUR(ST),3042457,MANNA LAL RAWAT,14.7,6.3523,5.0348,1.935,3.29,0.0,175,116,19,18th Lok Sabha,17.46,Bharatiya Janata Party,safe,43.21292517006803,34.25034013605442,13.16326530612245,79.25948081797144,38.43250973226345
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,340,DAUSA(ST),3042448,MURARI LAL MEENA,14.7,5.3059,3.359,0.2936,1.25,0.0,75,47,3,18th Lok Sabha,22.12,Indian National Congress,safe,36.09455782312926,22.85034013605442,1.9972789115646261,63.306884788631514,8.740696635903543
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,341,CHITTORGARH,3019131,Chandra Prakash Joshi,14.7,1.0446,0.6491,0.2191,0.3974,0.0,18,15,8,18th Lok Sabha,26.01,Bharatiya Janata Party,safe,7.106122448979591,4.4156462585034015,1.4904761904761905,62.13861765269002,33.75442920967493
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,342,CHURU,3019139,Rahul Kaswan,14.7,9.7482,9.1482,0.799,4.8,0.0,117,109,14,18th Lok Sabha,5.11,Indian National Congress,competitive,66.31428571428572,62.23265306122449,5.435374149659864,93.84501754169999,8.733958592947248
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,343,TONK-SAWAI MADHOPUR,3042456,HARISH CHANDRA MEENA,14.7,0.0,0.0,0.0,0.0,0.0,0,0,0,18th Lok Sabha,5.3,Indian National Congress,competitive,0.0,0.0,0.0,,
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,344,BIKANER(SC),3017449,Shri Arjun Ram Meghwal,14.7,7.554,6.254,0.8616,2.6,0.0,58,51,7,18th Lok Sabha,4.98,Bharatiya Janata Party,marginal,51.38775510204082,42.54421768707483,5.8612244897959185,82.79057453005029,13.77678285897026
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,345,JALORE,3042451,LUMBARAM,14.7,7.8728,6.9628,2.4156,5.63,0.0,159,138,50,18th Lok Sabha,13.89,Bharatiya Janata Party,competitive,53.55646258503401,47.36598639455782,16.432653061224492,88.44121532364596,34.69293962199116
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,346,SIKAR,3042455,AMRARAM,16.57,7.2738,6.4388,1.6783,3.35,0.0,141,126,32,18th Lok Sabha,5.6,Communist Party of India  (Marxist),competitive,43.89740494870247,38.85817742908871,10.12854556427278,88.5204432346229,26.065415916009194
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,347,JODHPUR,3019134,Gajendra Singh Shekhawat,14.7,0.744,0.644,0.0,0.0492,0.0,4,3,0,18th Lok Sabha,8.36,Bharatiya Janata Party,competitive,5.061224489795919,4.380952380952381,0.0,86.55913978494624,0.0
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,348,BHARATPUR(SC),3042446,SANJNA JATAV,14.7,10.2224,7.2605,2.1154,4.95,0.0,199,144,41,18th Lok Sabha,4.59,Indian National Congress,marginal,69.54013605442178,49.391156462585045,14.390476190476193,71.02539521051808,29.135734453550032
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,349,RAJSAMAND,3042454,MAHIMA KUMARI MEWAR,18.39,8.8173,6.1573,0.7473,3.36,0.0,106,70,9,18th Lok Sabha,32.33,Bharatiya Janata Party,safe,47.946166394779766,33.48178357803154,4.063621533442087,69.83203474986675,12.136813213583874
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,350,KARAULI-DHOLPUR(SC),3042453,BHAJAN LAL JATAV,14.7,2.9821,1.8021,0.3497,0.502,0.0,41,26,5,18th Lok Sabha,10.01,Indian National Congress,competitive,20.28639455782313,12.259183673469389,2.3789115646258505,60.430569062070354,19.40513844958659
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,351,ALWAR,3042444,BHUPENDER YADAV,14.7,9.464,8.394,1.497,4.82,0.0,67,60,15,18th Lok Sabha,3.85,Bharatiya Janata Party,marginal,64.3809523809524,57.10204081632653,10.183673469387756,88.69399830938292,17.834167262330237
18th Lok Sabha,7,Lok Sabha,28,Rajasthan,352,BANSWARA(ST),3042914,RAJ KUMAR ROAT,14.7,9.6784,8.9734,1.4464,5.77,0.0,88,81,16,18th Lok Sabha,15.09,Bharat Adivasi Party,safe,65.83945578231292,61.04353741496599,9.839455782312925,92.7157381385353,16.118750975104195
